"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2011","8,425.9","8,671.4","8,718.2","8,358.1","","-2.83%"
"04/24/2011","8,671.4","8,504.4","8,678.1","8,459.7","","1.96%"
"04/17/2011","8,504.4","8,400.3","8,504.4","8,205.8","","1.24%"
"04/10/2011","8,400.3","8,483.9","8,515.1","8,297.2","","-0.99%"
"04/03/2011","8,483.9","8,469.3","8,545.8","8,451.1","","0.17%"
"03/27/2011","8,469.3","8,321.8","8,492.9","8,259.0","","1.77%"
"03/20/2011","8,321.8","8,116.4","8,359.3","8,116.4","","2.53%"
"03/13/2011","8,116.4","8,248.5","8,248.5","7,873.3","","-1.60%"
"03/06/2011","8,248.5","8,413.0","8,455.5","8,164.4","","-1.96%"
"02/27/2011","8,413.0","8,378.1","8,470.4","8,302.2","","0.42%"
"02/20/2011","8,378.0","8,507.9","8,507.9","8,212.7","","-1.53%"
"02/13/2011","8,507.9","8,374.9","8,520.3","8,367.4","","1.59%"
"02/06/2011","8,374.9","8,288.5","8,386.4","8,269.0","","1.04%"
"01/30/2011","8,288.5","8,062.6","8,300.8","8,062.6","","2.80%"
"01/23/2011","8,062.6","8,105.7","8,222.5","8,055.2","","-0.53%"
"01/16/2011","8,105.8","8,174.1","8,200.2","8,015.2","","-0.84%"
"01/09/2011","8,174.1","7,980.3","8,174.1","7,909.3","","2.43%"
"01/02/2011","7,980.3","7,964.0","8,071.4","7,921.1","","0.20%"
"12/26/2010","7,964.0","7,925.4","7,982.6","7,886.0","","0.49%"
"12/19/2010","7,925.4","7,835.3","7,934.9","7,817.7","","1.15%"
"12/12/2010","7,835.3","7,823.3","7,890.4","7,780.7","","0.15%"
"12/05/2010","7,823.3","7,751.6","7,825.8","7,702.9","","0.92%"
"11/28/2010","7,751.6","7,500.5","7,755.8","7,385.6","","3.35%"
"11/21/2010","7,500.5","7,641.1","7,641.1","7,448.0","","-1.84%"
"11/14/2010","7,641.1","7,623.3","7,683.7","7,437.9","","0.23%"
"11/07/2010","7,623.2","7,800.6","7,815.5","7,590.6","","-2.28%"
"10/31/2010","7,800.7","7,513.4","7,817.2","7,468.0","","3.82%"
"10/24/2010","7,513.4","7,523.0","7,615.2","7,417.4","","-0.13%"
"10/17/2010","7,522.9","7,520.6","7,586.2","7,384.8","","0.03%"
"10/10/2010","7,520.6","7,478.4","7,596.4","7,401.4","","0.56%"
"10/03/2010","7,478.4","7,335.9","7,493.1","7,240.2","","1.94%"
"09/26/2010","7,335.9","7,301.0","7,376.9","7,198.9","","0.48%"
"09/19/2010","7,301.0","7,154.7","7,302.2","7,128.2","","2.05%"
"09/12/2010","7,154.6","7,067.5","7,200.4","7,067.5","","1.23%"
"09/05/2010","7,067.5","7,055.2","7,080.3","6,955.5","","0.18%"
"08/29/2010","7,055.0","6,794.9","7,063.2","6,652.3","","3.83%"
"08/22/2010","6,794.9","6,813.2","6,875.9","6,594.9","","-0.27%"
"08/15/2010","6,813.1","6,860.9","7,001.1","6,760.4","","-0.70%"
"08/08/2010","6,861.0","7,153.8","7,196.5","6,841.3","","-4.09%"
"08/01/2010","7,153.7","6,999.1","7,190.8","6,999.1","","2.21%"
"07/25/2010","6,999.0","6,965.1","7,092.6","6,910.8","","0.49%"
"07/18/2010","6,965.1","6,709.5","6,971.4","6,654.2","","3.81%"
